CustomerID,Recency,Frequency,Monetary,Cluster,Segment
12884,89,1,309.05,1,Segmen 2 (peringkat belanja 2)
12885,64,3,1175.22,1,Segmen 2 (peringkat belanja 2)
12886,68,2,1378.4,1,Segmen 2 (peringkat belanja 2)
12888,215,2,354.12,1,Segmen 2 (peringkat belanja 2)
12890,25,1,376.71999999999997,1,Segmen 2 (peringkat belanja 2)
12891,186,3,331.0,1,Segmen 2 (peringkat belanja 2)
12893,31,1,176.55,1,Segmen 2 (peringkat belanja 2)
12895,43,2,372.8,1,Segmen 2 (peringkat belanja 2)
12897,205,2,216.5,1,Segmen 2 (peringkat belanja 2)
12901,9,28,17654.54,0,Segmen 1 (peringkat belanja 1)
12902,265,1,138.68,1,Segmen 2 (peringkat belanja 2)
12904,19,2,496.06,1,Segmen 2 (peringkat belanja 2)
12906,12,5,2919.81,0,Segmen 1 (peringkat belanja 1)
12908,177,2,750.0,1,Segmen 2 (peringkat belanja 2)
12909,40,5,2178.67,0,Segmen 1 (peringkat belanja 1)
12910,24,8,3075.04,0,Segmen 1 (peringkat belanja 1)
12912,3,5,1662.3,0,Segmen 1 (peringkat belanja 1)
12913,5,5,2483.63,0,Segmen 1 (peringkat belanja 1)
12915,149,2,363.65,1,Segmen 2 (peringkat belanja 2)
12916,139,4,2944.95,0,Segmen 1 (peringkat belanja 1)
12917,129,1,594.0,1,Segmen 2 (peringkat belanja 2)
12919,9,6,1335.19,0,Segmen 1 (peringkat belanja 1)
12920,18,1,162.78,1,Segmen 2 (peringkat belanja 2)
12921,10,37,16587.09,0,Segmen 1 (peringkat belanja 1)
12922,162,1,405.38,1,Segmen 2 (peringkat belanja 2)
12923,65,1,172.82,1,Segmen 2 (peringkat belanja 2)
12924,89,4,933.7,1,Segmen 2 (peringkat belanja 2)
12925,5,2,694.05,0,Segmen 1 (peringkat belanja 1)
12928,36,5,2062.7000000000003,0,Segmen 1 (peringkat belanja 1)
12929,312,1,117.85,1,Segmen 2 (peringkat belanja 2)
12930,79,2,415.8,1,Segmen 2 (peringkat belanja 2)
12931,22,15,42055.96,0,Segmen 1 (peringkat belanja 1)
12933,25,3,607.53,1,Segmen 2 (peringkat belanja 2)
12935,3,7,2160.7,0,Segmen 1 (peringkat belanja 1)
12936,18,4,1063.9,0,Segmen 1 (peringkat belanja 1)
12937,16,4,1504.27,0,Segmen 1 (peringkat belanja 1)
12938,26,1,114.14,1,Segmen 2 (peringkat belanja 2)
12939,65,8,11581.8,0,Segmen 1 (peringkat belanja 1)
12940,55,2,899.69,1,Segmen 2 (peringkat belanja 2)
12942,132,3,675.6,1,Segmen 2 (peringkat belanja 2)
12944,36,2,604.51,1,Segmen 2 (peringkat belanja 2)
12945,289,1,462.95,1,Segmen 2 (peringkat belanja 2)
12947,144,6,1603.99,0,Segmen 1 (peringkat belanja 1)
12948,17,7,2064.95,0,Segmen 1 (peringkat belanja 1)
12949,31,8,4167.22,0,Segmen 1 (peringkat belanja 1)
12950,3,3,1843.0,0,Segmen 1 (peringkat belanja 1)
12951,9,6,1064.07,0,Segmen 1 (peringkat belanja 1)
12952,6,4,1387.79,0,Segmen 1 (peringkat belanja 1)
12953,10,1,329.85,1,Segmen 2 (peringkat belanja 2)
12955,2,11,4757.16,0,Segmen 1 (peringkat belanja 1)
12956,307,1,108.07,1,Segmen 2 (peringkat belanja 2)
12957,10,8,4017.54,0,Segmen 1 (peringkat belanja 1)
12962,8,2,266.39,1,Segmen 2 (peringkat belanja 2)
12963,9,8,1856.63,0,Segmen 1 (peringkat belanja 1)
12965,90,1,769.8100000000001,1,Segmen 2 (peringkat belanja 2)
12966,10,1,160.18,1,Segmen 2 (peringkat belanja 2)
12967,359,2,1660.9,1,Segmen 2 (peringkat belanja 2)
12968,113,1,135.95,1,Segmen 2 (peringkat belanja 2)
12970,8,4,405.47,0,Segmen 1 (peringkat belanja 1)
12971,4,86,11189.91,0,Segmen 1 (peringkat belanja 1)
12974,198,1,144.8,1,Segmen 2 (peringkat belanja 2)
12976,212,1,738.6,1,Segmen 2 (peringkat belanja 2)
12977,157,1,39.239999999999995,1,Segmen 2 (peringkat belanja 2)
12980,158,9,7374.900000000001,0,Segmen 1 (peringkat belanja 1)
12981,30,2,372.21999999999997,1,Segmen 2 (peringkat belanja 2)
12982,243,1,390.54,1,Segmen 2 (peringkat belanja 2)
12984,19,1,97.5,1,Segmen 2 (peringkat belanja 2)
12985,1,2,1239.38,0,Segmen 1 (peringkat belanja 1)
12987,74,2,558.7,1,Segmen 2 (peringkat belanja 2)
12988,293,1,505.82,1,Segmen 2 (peringkat belanja 2)
12989,4,15,6924.110000000001,0,Segmen 1 (peringkat belanja 1)
12990,32,3,409.5,1,Segmen 2 (peringkat belanja 2)
12991,24,2,503.76,1,Segmen 2 (peringkat belanja 2)
12993,24,4,414.76,1,Segmen 2 (peringkat belanja 2)
12994,5,3,974.4200000000001,0,Segmen 1 (peringkat belanja 1)
12995,86,1,211.32,1,Segmen 2 (peringkat belanja 2)
12997,23,4,1226.89,0,Segmen 1 (peringkat belanja 1)
12999,197,3,455.88,1,Segmen 2 (peringkat belanja 2)
13000,107,3,534.85,1,Segmen 2 (peringkat belanja 2)
13001,5,13,9785.970000000001,0,Segmen 1 (peringkat belanja 1)
13002,319,1,120.94999999999999,1,Segmen 2 (peringkat belanja 2)
13003,106,3,149.05,1,Segmen 2 (peringkat belanja 2)
13004,12,18,5655.91,0,Segmen 1 (peringkat belanja 1)
13005,174,2,513.7,1,Segmen 2 (peringkat belanja 2)
13006,57,1,81.57,1,Segmen 2 (peringkat belanja 2)
13008,324,1,229.46999999999997,1,Segmen 2 (peringkat belanja 2)
13011,373,1,50.550000000000004,1,Segmen 2 (peringkat belanja 2)
13012,10,8,1646.8400000000001,0,Segmen 1 (peringkat belanja 1)
13013,2,13,4810.9400000000005,0,Segmen 1 (peringkat belanja 1)
13014,11,10,3466.2799999999997,0,Segmen 1 (peringkat belanja 1)
13015,54,5,3339.64,0,Segmen 1 (peringkat belanja 1)
13016,74,3,789.89,1,Segmen 2 (peringkat belanja 2)
13017,8,1,204.0,1,Segmen 2 (peringkat belanja 2)
13018,17,28,7277.7,0,Segmen 1 (peringkat belanja 1)
13021,5,9,2616.38,0,Segmen 1 (peringkat belanja 1)
13023,65,2,689.9,1,Segmen 2 (peringkat belanja 2)
13026,2,5,975.36,0,Segmen 1 (peringkat belanja 1)
13027,114,6,6912.0,0,Segmen 1 (peringkat belanja 1)
13028,23,2,661.3199999999999,1,Segmen 2 (peringkat belanja 2)
13029,31,3,1247.5,0,Segmen 1 (peringkat belanja 1)
13030,12,2,752.4399999999999,0,Segmen 1 (peringkat belanja 1)
13032,53,2,1010.18,1,Segmen 2 (peringkat belanja 2)
13033,358,1,190.55,1,Segmen 2 (peringkat belanja 2)
13034,55,2,642.77,1,Segmen 2 (peringkat belanja 2)
13035,74,2,921.88,1,Segmen 2 (peringkat belanja 2)
13037,139,3,881.07,1,Segmen 2 (peringkat belanja 2)
13038,81,3,908.46,1,Segmen 2 (peringkat belanja 2)
13040,9,2,676.99,0,Segmen 1 (peringkat belanja 1)
13043,274,1,516.42,1,Segmen 2 (peringkat belanja 2)
13044,292,1,560.47,1,Segmen 2 (peringkat belanja 2)
13045,100,1,305.28000000000003,1,Segmen 2 (peringkat belanja 2)
13046,31,2,629.31,1,Segmen 2 (peringkat belanja 2)
13047,32,10,3237.54,0,Segmen 1 (peringkat belanja 1)
13048,15,4,1819.41,0,Segmen 1 (peringkat belanja 1)
13049,65,2,656.6800000000001,1,Segmen 2 (peringkat belanja 2)
13050,15,17,5836.86,0,Segmen 1 (peringkat belanja 1)
13052,213,1,348.15000000000003,1,Segmen 2 (peringkat belanja 2)
13055,79,3,1214.41,1,Segmen 2 (peringkat belanja 2)
13058,25,3,271.40000000000003,1,Segmen 2 (peringkat belanja 2)
13059,250,1,183.4,1,Segmen 2 (peringkat belanja 2)
13060,254,1,307.53,1,Segmen 2 (peringkat belanja 2)
13061,73,1,248.61,1,Segmen 2 (peringkat belanja 2)
13062,192,1,346.98,1,Segmen 2 (peringkat belanja 2)
13064,13,4,1105.59,0,Segmen 1 (peringkat belanja 1)
13065,374,1,205.86,1,Segmen 2 (peringkat belanja 2)
13066,25,2,470.8,1,Segmen 2 (peringkat belanja 2)
13067,83,1,115.46000000000001,1,Segmen 2 (peringkat belanja 2)
13068,11,2,344.0,1,Segmen 2 (peringkat belanja 2)
13069,1,24,4431.44,0,Segmen 1 (peringkat belanja 1)
13070,193,1,228.8,1,Segmen 2 (peringkat belanja 2)
13072,267,1,177.15,1,Segmen 2 (peringkat belanja 2)
13075,130,1,919.61,1,Segmen 2 (peringkat belanja 2)
13077,2,4,728.02,0,Segmen 1 (peringkat belanja 1)
13078,4,26,12627.94,0,Segmen 1 (peringkat belanja 1)
13079,5,5,220.10000000000002,0,Segmen 1 (peringkat belanja 1)
13080,180,1,58.08,1,Segmen 2 (peringkat belanja 2)
13081,12,11,28337.38,0,Segmen 1 (peringkat belanja 1)
13082,127,9,3613.63,0,Segmen 1 (peringkat belanja 1)
13083,5,2,303.75,1,Segmen 2 (peringkat belanja 2)
13085,158,2,416.08000000000004,1,Segmen 2 (peringkat belanja 2)
13089,3,97,58762.08,0,Segmen 1 (peringkat belanja 1)
13090,9,14,8910.82,0,Segmen 1 (peringkat belanja 1)
13091,29,1,345.82,1,Segmen 2 (peringkat belanja 2)
13092,71,5,477.83,1,Segmen 2 (peringkat belanja 2)
13093,276,8,7832.47,0,Segmen 1 (peringkat belanja 1)
13094,22,12,1927.3200000000002,0,Segmen 1 (peringkat belanja 1)
13095,71,1,74.39999999999999,1,Segmen 2 (peringkat belanja 2)
13097,33,10,6003.22,0,Segmen 1 (peringkat belanja 1)
13098,2,28,28882.44,0,Segmen 1 (peringkat belanja 1)
13099,100,1,207.35999999999999,1,Segmen 2 (peringkat belanja 2)
13101,235,1,101.19,1,Segmen 2 (peringkat belanja 2)
13102,2,24,6424.09,0,Segmen 1 (peringkat belanja 1)
13103,40,1,243.94,1,Segmen 2 (peringkat belanja 2)
13104,4,6,1098.48,0,Segmen 1 (peringkat belanja 1)
13106,134,1,76.5,1,Segmen 2 (peringkat belanja 2)
13107,45,4,1531.6200000000001,0,Segmen 1 (peringkat belanja 1)
13108,373,1,350.06,1,Segmen 2 (peringkat belanja 2)
13109,60,2,786.54,1,Segmen 2 (peringkat belanja 2)
13110,32,7,1488.67,0,Segmen 1 (peringkat belanja 1)
13113,1,24,12245.960000000001,0,Segmen 1 (peringkat belanja 1)
13115,12,4,2294.78,0,Segmen 1 (peringkat belanja 1)
13116,139,1,501.14,1,Segmen 2 (peringkat belanja 2)
13117,22,8,984.91,0,Segmen 1 (peringkat belanja 1)
13118,20,5,1197.81,0,Segmen 1 (peringkat belanja 1)
13120,239,1,30.599999999999998,1,Segmen 2 (peringkat belanja 2)
13121,270,1,283.73,1,Segmen 2 (peringkat belanja 2)
13122,95,2,922.39,1,Segmen 2 (peringkat belanja 2)
13124,90,3,3756.33,0,Segmen 1 (peringkat belanja 1)
13126,5,8,2099.64,0,Segmen 1 (peringkat belanja 1)
13127,78,1,259.17,1,Segmen 2 (peringkat belanja 2)
13130,95,1,64.0,1,Segmen 2 (peringkat belanja 2)
13131,24,3,1073.3,0,Segmen 1 (peringkat belanja 1)
13132,262,1,77.3,1,Segmen 2 (peringkat belanja 2)
13133,274,2,109.8,1,Segmen 2 (peringkat belanja 2)
13134,86,4,1793.58,0,Segmen 1 (peringkat belanja 1)
13135,197,1,3096.0,1,Segmen 2 (peringkat belanja 2)
13136,57,5,2607.61,0,Segmen 1 (peringkat belanja 1)
13137,11,8,3603.29,0,Segmen 1 (peringkat belanja 1)
13138,23,6,962.39,0,Segmen 1 (peringkat belanja 1)
13139,17,7,5064.94,0,Segmen 1 (peringkat belanja 1)
13140,109,3,422.47,1,Segmen 2 (peringkat belanja 2)
13141,85,5,2388.75,0,Segmen 1 (peringkat belanja 1)
13142,20,1,307.09,1,Segmen 2 (peringkat belanja 2)
13144,333,1,110.95,1,Segmen 2 (peringkat belanja 2)
13145,40,4,618.52,1,Segmen 2 (peringkat belanja 2)
13146,27,1,228.91,1,Segmen 2 (peringkat belanja 2)
13147,11,4,712.8000000000001,0,Segmen 1 (peringkat belanja 1)
13148,30,12,3683.26,0,Segmen 1 (peringkat belanja 1)
13149,15,4,1676.06,0,Segmen 1 (peringkat belanja 1)
13151,296,1,1257.8700000000001,1,Segmen 2 (peringkat belanja 2)
13153,6,1,486.22,1,Segmen 2 (peringkat belanja 2)
13155,34,4,971.76,0,Segmen 1 (peringkat belanja 1)
13157,50,4,1741.22,0,Segmen 1 (peringkat belanja 1)
13158,95,4,1201.06,1,Segmen 2 (peringkat belanja 2)
13159,9,4,1429.35,0,Segmen 1 (peringkat belanja 1)
13160,23,1,91.8,1,Segmen 2 (peringkat belanja 2)
13161,314,1,112.75,1,Segmen 2 (peringkat belanja 2)
13162,123,4,1688.29,1,Segmen 2 (peringkat belanja 2)
13165,47,2,1021.48,1,Segmen 2 (peringkat belanja 2)
13166,284,1,417.2,1,Segmen 2 (peringkat belanja 2)
13167,19,4,791.33,0,Segmen 1 (peringkat belanja 1)
13168,37,4,1299.59,0,Segmen 1 (peringkat belanja 1)
13169,64,2,712.88,1,Segmen 2 (peringkat belanja 2)
13170,27,1,108.81,1,Segmen 2 (peringkat belanja 2)
13171,22,3,468.41,1,Segmen 2 (peringkat belanja 2)
13173,5,2,353.65,1,Segmen 2 (peringkat belanja 2)
13174,17,3,2742.82,0,Segmen 1 (peringkat belanja 1)
13176,47,1,481.49,1,Segmen 2 (peringkat belanja 2)
13177,65,1,282.45,1,Segmen 2 (peringkat belanja 2)
13178,27,11,5725.47,0,Segmen 1 (peringkat belanja 1)
13182,46,1,121.18,1,Segmen 2 (peringkat belanja 2)
13183,8,9,3957.78,0,Segmen 1 (peringkat belanja 1)
13184,15,10,1668.95,0,Segmen 1 (peringkat belanja 1)
13185,268,1,71.4,1,Segmen 2 (peringkat belanja 2)
13186,40,3,1575.89,0,Segmen 1 (peringkat belanja 1)
13187,338,1,236.02,1,Segmen 2 (peringkat belanja 2)
13188,12,1,114.60000000000001,1,Segmen 2 (peringkat belanja 2)
13189,19,2,260.68,1,Segmen 2 (peringkat belanja 2)
13192,96,2,911.94,1,Segmen 2 (peringkat belanja 2)
13193,62,1,112.08,1,Segmen 2 (peringkat belanja 2)
13194,136,1,60.7,1,Segmen 2 (peringkat belanja 2)
13196,12,4,1797.78,0,Segmen 1 (peringkat belanja 1)
13198,11,6,3401.2400000000002,0,Segmen 1 (peringkat belanja 1)
13199,4,38,9817.12,0,Segmen 1 (peringkat belanja 1)
13200,20,4,870.09,0,Segmen 1 (peringkat belanja 1)
13203,10,4,869.46,0,Segmen 1 (peringkat belanja 1)
13207,16,2,250.26000000000002,1,Segmen 2 (peringkat belanja 2)
13208,59,6,1217.65,0,Segmen 1 (peringkat belanja 1)
13209,31,8,5891.61,0,Segmen 1 (peringkat belanja 1)
13210,94,1,353.48,1,Segmen 2 (peringkat belanja 2)
13211,11,3,1095.42,0,Segmen 1 (peringkat belanja 1)
13212,20,3,786.83,0,Segmen 1 (peringkat belanja 1)
13213,57,5,1520.58,0,Segmen 1 (peringkat belanja 1)
13216,268,1,333.74,1,Segmen 2 (peringkat belanja 2)
13217,123,3,533.98,1,Segmen 2 (peringkat belanja 2)
13218,128,1,62.63999999999999,1,Segmen 2 (peringkat belanja 2)
13220,79,4,819.2900000000001,1,Segmen 2 (peringkat belanja 2)
13221,241,2,847.41,1,Segmen 2 (peringkat belanja 2)
13223,201,2,163.20000000000002,1,Segmen 2 (peringkat belanja 2)
13224,61,2,2155.95,1,Segmen 2 (peringkat belanja 2)
13225,4,7,6463.84,0,Segmen 1 (peringkat belanja 1)
13226,274,1,108.21000000000001,1,Segmen 2 (peringkat belanja 2)
13227,202,1,257.7,1,Segmen 2 (peringkat belanja 2)
13228,82,1,358.0,1,Segmen 2 (peringkat belanja 2)
13229,226,1,160.95,1,Segmen 2 (peringkat belanja 2)
13230,5,14,2755.63,0,Segmen 1 (peringkat belanja 1)
13232,13,7,1328.35,0,Segmen 1 (peringkat belanja 1)
13233,75,2,605.12,1,Segmen 2 (peringkat belanja 2)
13235,213,1,1031.07,1,Segmen 2 (peringkat belanja 2)
13236,25,2,744.85,1,Segmen 2 (peringkat belanja 2)
13238,18,4,700.73,0,Segmen 1 (peringkat belanja 1)
13239,262,1,329.56,1,Segmen 2 (peringkat belanja 2)
13240,97,4,663.65,1,Segmen 2 (peringkat belanja 2)
13242,113,3,270.40000000000003,1,Segmen 2 (peringkat belanja 2)
13243,204,1,585.12,1,Segmen 2 (peringkat belanja 2)
13244,93,1,121.74000000000001,1,Segmen 2 (peringkat belanja 2)
13245,51,1,430.5,1,Segmen 2 (peringkat belanja 2)
13246,19,6,1961.52,0,Segmen 1 (peringkat belanja 1)
13247,18,4,501.12,0,Segmen 1 (peringkat belanja 1)
13248,125,2,465.68,1,Segmen 2 (peringkat belanja 2)
13249,93,3,711.41,1,Segmen 2 (peringkat belanja 2)
13253,157,2,1030.4,1,Segmen 2 (peringkat belanja 2)
13255,10,2,399.51,1,Segmen 2 (peringkat belanja 2)
13258,12,3,672.83,0,Segmen 1 (peringkat belanja 1)
13259,62,1,283.18,1,Segmen 2 (peringkat belanja 2)
13260,62,1,557.62,1,Segmen 2 (peringkat belanja 2)
13261,269,2,944.1,1,Segmen 2 (peringkat belanja 2)
13262,264,1,200.29,1,Segmen 2 (peringkat belanja 2)
13263,2,35,7436.93,0,Segmen 1 (peringkat belanja 1)
13265,54,5,2092.66,0,Segmen 1 (peringkat belanja 1)
13266,12,12,3834.2599999999998,0,Segmen 1 (peringkat belanja 1)
13267,3,19,4521.49,0,Segmen 1 (peringkat belanja 1)
13268,18,11,3174.75,0,Segmen 1 (peringkat belanja 1)
13269,2,15,5343.28,0,Segmen 1 (peringkat belanja 1)
13270,367,1,590.0,1,Segmen 2 (peringkat belanja 2)
13271,38,1,211.49,1,Segmen 2 (peringkat belanja 2)
13272,32,2,276.56,1,Segmen 2 (peringkat belanja 2)
13273,114,1,138.98,1,Segmen 2 (peringkat belanja 2)
13276,64,2,590.9300000000001,1,Segmen 2 (peringkat belanja 2)
13277,16,4,258.4,1,Segmen 2 (peringkat belanja 2)
13278,41,1,542.73,1,Segmen 2 (peringkat belanja 2)
13279,79,1,137.75,1,Segmen 2 (peringkat belanja 2)
13280,123,3,798.46,1,Segmen 2 (peringkat belanja 2)
13282,19,3,1132.14,0,Segmen 1 (peringkat belanja 1)
13283,60,2,93.66,1,Segmen 2 (peringkat belanja 2)
13284,331,1,201.19,1,Segmen 2 (peringkat belanja 2)
13285,24,4,2709.12,0,Segmen 1 (peringkat belanja 1)
13291,156,1,361.11,1,Segmen 2 (peringkat belanja 2)
13292,39,2,578.9399999999999,1,Segmen 2 (peringkat belanja 2)
13294,190,2,873.74,1,Segmen 2 (peringkat belanja 2)
13295,360,1,201.20000000000002,1,Segmen 2 (peringkat belanja 2)
13296,138,1,87.4,1,Segmen 2 (peringkat belanja 2)
13297,8,4,2089.85,0,Segmen 1 (peringkat belanja 1)
13298,2,1,360.0,1,Segmen 2 (peringkat belanja 2)
13299,269,1,142.5,1,Segmen 2 (peringkat belanja 2)
13300,170,1,371.89,1,Segmen 2 (peringkat belanja 2)
13301,104,4,618.09,1,Segmen 2 (peringkat belanja 2)
13302,156,1,63.75,1,Segmen 2 (peringkat belanja 2)
13304,352,1,300.42,1,Segmen 2 (peringkat belanja 2)
13305,5,10,2000.86,0,Segmen 1 (peringkat belanja 1)
13307,121,1,15.0,1,Segmen 2 (peringkat belanja 2)
13308,23,3,1385.51,0,Segmen 1 (peringkat belanja 1)
13309,8,5,1456.79,0,Segmen 1 (peringkat belanja 1)
13310,29,3,1132.03,0,Segmen 1 (peringkat belanja 1)
13311,5,2,598.57,0,Segmen 1 (peringkat belanja 1)
13313,23,5,1555.32,0,Segmen 1 (peringkat belanja 1)
13314,2,3,775.94,0,Segmen 1 (peringkat belanja 1)
13316,38,4,5732.93,0,Segmen 1 (peringkat belanja 1)
13317,67,6,2273.68,0,Segmen 1 (peringkat belanja 1)
13318,2,3,640.76,0,Segmen 1 (peringkat belanja 1)
13319,6,26,10845.550000000001,0,Segmen 1 (peringkat belanja 1)
13320,79,4,1532.2,0,Segmen 1 (peringkat belanja 1)
13321,73,2,567.36,1,Segmen 2 (peringkat belanja 2)
13322,18,1,199.48000000000002,1,Segmen 2 (peringkat belanja 2)
13323,4,5,787.85,0,Segmen 1 (peringkat belanja 1)
13324,37,10,7121.95,0,Segmen 1 (peringkat belanja 1)
13325,82,1,675.3,1,Segmen 2 (peringkat belanja 2)
13327,39,8,3627.77,0,Segmen 1 (peringkat belanja 1)
13328,317,1,1308.48,1,Segmen 2 (peringkat belanja 2)
13329,32,2,789.0,1,Segmen 2 (peringkat belanja 2)
13330,93,3,1140.93,1,Segmen 2 (peringkat belanja 2)
13332,15,1,350.9,1,Segmen 2 (peringkat belanja 2)
13334,83,3,3502.32,0,Segmen 1 (peringkat belanja 1)
13336,78,1,795.12,1,Segmen 2 (peringkat belanja 2)
13338,158,1,487.02,1,Segmen 2 (peringkat belanja 2)
13339,201,1,860.12,1,Segmen 2 (peringkat belanja 2)
13340,46,7,10736.48,0,Segmen 1 (peringkat belanja 1)
13341,261,1,775.85,1,Segmen 2 (peringkat belanja 2)
13343,178,1,353.43,1,Segmen 2 (peringkat belanja 2)
13344,68,3,2511.69,0,Segmen 1 (peringkat belanja 1)
13345,288,1,389.5,1,Segmen 2 (peringkat belanja 2)
13347,71,1,341.36,1,Segmen 2 (peringkat belanja 2)
13348,65,1,233.76,1,Segmen 2 (peringkat belanja 2)
13349,11,1,247.32,1,Segmen 2 (peringkat belanja 2)
13350,17,2,979.12,0,Segmen 1 (peringkat belanja 1)
13351,67,1,373.94,1,Segmen 2 (peringkat belanja 2)
13352,61,1,397.97999999999996,1,Segmen 2 (peringkat belanja 2)
13354,72,1,743.53,1,Segmen 2 (peringkat belanja 2)
13355,123,1,674.7,1,Segmen 2 (peringkat belanja 2)
13356,81,1,768.24,1,Segmen 2 (peringkat belanja 2)
13357,258,1,609.4,1,Segmen 2 (peringkat belanja 2)
13358,269,1,439.03,1,Segmen 2 (peringkat belanja 2)
13359,64,1,439.56,1,Segmen 2 (peringkat belanja 2)
13362,10,4,3090.7400000000002,0,Segmen 1 (peringkat belanja 1)
13363,18,2,992.5,1,Segmen 2 (peringkat belanja 2)
13364,72,1,134.95999999999998,1,Segmen 2 (peringkat belanja 2)
13365,34,2,2225.37,0,Segmen 1 (peringkat belanja 1)
13366,51,1,56.160000000000004,1,Segmen 2 (peringkat belanja 2)
13368,257,2,623.4,1,Segmen 2 (peringkat belanja 2)
13369,366,1,308.28000000000003,1,Segmen 2 (peringkat belanja 2)
13370,372,1,754.87,1,Segmen 2 (peringkat belanja 2)
13372,90,1,378.64,1,Segmen 2 (peringkat belanja 2)
13373,61,3,3312.25,0,Segmen 1 (peringkat belanja 1)
13375,89,1,778.65,1,Segmen 2 (peringkat belanja 2)
13376,100,3,1019.76,1,Segmen 2 (peringkat belanja 2)
13379,27,3,572.56,1,Segmen 2 (peringkat belanja 2)
13381,32,6,3639.31,0,Segmen 1 (peringkat belanja 1)
13382,281,1,222.99,1,Segmen 2 (peringkat belanja 2)
13384,31,7,4151.93,0,Segmen 1 (peringkat belanja 1)
13385,330,1,534.57,1,Segmen 2 (peringkat belanja 2)
13388,132,2,677.1,1,Segmen 2 (peringkat belanja 2)
13389,12,3,797.96,0,Segmen 1 (peringkat belanja 1)
13390,75,1,544.08,1,Segmen 2 (peringkat belanja 2)
13391,204,1,59.8,1,Segmen 2 (peringkat belanja 2)
13394,2,8,2520.02,0,Segmen 1 (peringkat belanja 1)
13395,186,1,307.72,1,Segmen 2 (peringkat belanja 2)
13396,30,2,1360.99,1,Segmen 2 (peringkat belanja 2)
13397,73,5,1544.13,0,Segmen 1 (peringkat belanja 1)
13398,193,1,457.34,1,Segmen 2 (peringkat belanja 2)
13402,128,2,621.23,1,Segmen 2 (peringkat belanja 2)
13403,18,1,75.0,1,Segmen 2 (peringkat belanja 2)
13404,2,2,252.49,0,Segmen 1 (peringkat belanja 1)
13405,75,3,572.451,1,Segmen 2 (peringkat belanja 2)
13408,2,62,28117.04,0,Segmen 1 (peringkat belanja 1)
13410,25,5,1003.06,0,Segmen 1 (peringkat belanja 1)
13411,108,1,213.55,1,Segmen 2 (peringkat belanja 2)
13414,134,3,1390.5,1,Segmen 2 (peringkat belanja 2)
13416,44,2,712.5,1,Segmen 2 (peringkat belanja 2)
13417,5,2,640.83,0,Segmen 1 (peringkat belanja 1)
13418,12,18,6127.43,0,Segmen 1 (peringkat belanja 1)
13419,64,1,221.06,1,Segmen 2 (peringkat belanja 2)
13420,150,2,159.85,1,Segmen 2 (peringkat belanja 2)
13421,41,2,1833.71,1,Segmen 2 (peringkat belanja 2)
13422,65,1,2626.3,1,Segmen 2 (peringkat belanja 2)
13425,109,3,1624.21,1,Segmen 2 (peringkat belanja 2)
13426,1,10,3641.32,0,Segmen 1 (peringkat belanja 1)
13427,20,3,582.6,1,Segmen 2 (peringkat belanja 2)
13428,11,1,201.78,1,Segmen 2 (peringkat belanja 2)
13429,11,4,1006.8,0,Segmen 1 (peringkat belanja 1)
13430,19,2,679.45,1,Segmen 2 (peringkat belanja 2)
13431,68,2,1269.1,1,Segmen 2 (peringkat belanja 2)
13434,75,2,534.24,1,Segmen 2 (peringkat belanja 2)
13435,6,7,3809.8900000000003,0,Segmen 1 (peringkat belanja 1)
13436,2,1,196.89,1,Segmen 2 (peringkat belanja 2)
13437,15,7,3408.06,0,Segmen 1 (peringkat belanja 1)
13439,256,1,283.71,1,Segmen 2 (peringkat belanja 2)
13441,92,1,296.64,1,Segmen 2 (peringkat belanja 2)
13447,24,3,1129.14,0,Segmen 1 (peringkat belanja 1)
13448,17,6,3534.69,0,Segmen 1 (peringkat belanja 1)
13449,24,1,291.88,1,Segmen 2 (peringkat belanja 2)
13450,27,6,2043.7199999999998,0,Segmen 1 (peringkat belanja 1)
13451,27,5,2898.2599999999998,0,Segmen 1 (peringkat belanja 1)
13452,260,2,590.0,1,Segmen 2 (peringkat belanja 2)
13453,166,2,356.97999999999996,1,Segmen 2 (peringkat belanja 2)
13455,25,2,1058.34,1,Segmen 2 (peringkat belanja 2)
13456,18,6,1766.72,0,Segmen 1 (peringkat belanja 1)
13458,8,14,9646.57,0,Segmen 1 (peringkat belanja 1)
13460,30,2,183.44,1,Segmen 2 (peringkat belanja 2)
13461,39,3,1445.0,0,Segmen 1 (peringkat belanja 1)
13462,253,1,151.5,1,Segmen 2 (peringkat belanja 2)
13464,59,1,674.68,1,Segmen 2 (peringkat belanja 2)
13466,185,1,307.9,1,Segmen 2 (peringkat belanja 2)
13467,11,2,1071.91,0,Segmen 1 (peringkat belanja 1)
13468,2,37,5704.97,0,Segmen 1 (peringkat belanja 1)
13470,100,2,165.0,1,Segmen 2 (peringkat belanja 2)
13471,2,4,2501.84,0,Segmen 1 (peringkat belanja 1)
13473,61,2,422.64,1,Segmen 2 (peringkat belanja 2)
13474,237,1,226.84,1,Segmen 2 (peringkat belanja 2)
13475,192,4,1431.78,1,Segmen 2 (peringkat belanja 2)
13476,179,2,1238.47,1,Segmen 2 (peringkat belanja 2)
13477,38,6,1454.58,0,Segmen 1 (peringkat belanja 1)
13479,201,2,300.95,1,Segmen 2 (peringkat belanja 2)
13481,46,5,1804.56,0,Segmen 1 (peringkat belanja 1)
13482,233,1,184.64,1,Segmen 2 (peringkat belanja 2)
